,careerOpportunitiesRating,ceo,compensationAndBenefitsRating,cultureAndValuesRating,exactMatch,featuredReview,id,industry,industryId,industryName,isEEP,name,numberOfRatings,overallRating,parentEmployer,ratingDescription,recommendToFriendRating,sectorId,sectorName,seniorLeadershipRating,squareLogo,website,workLifeBalanceRating
0,4.6,"{'name': 'Keith Rozolis', 'title': 'Chief Executive Officer and President', 'numberOfRatings': 231, 'pctApprove': 98, 'pctDisapprove': 2, 'image': {'src': 'https://media.glassdoor.com/people/sqll/657069/abc-supply-co-ceo1542826816646.png', 'height': 200, 'width': 200}}",4.4,4.6,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-ABC-Supply-Co-RVW30232978.htm', 'id': 30232978, 'currentJob': False, 'reviewDateTime': '2019-11-06 10:34:24.027', 'jobTitle': 'ERP Analyst', 'location': 'Chicago, IL', 'jobTitleFromDb': 'ERP Analyst', 'headline': 'Contract Employee Through Randstad', 'pros': 'Great environment and nice management', 'cons': 'No cons for me', 'overall': 5, 'overallNumeric': 5}",657069,Wholesale,200033.0,Wholesale,True,ABC Supply Co.,469,4.6,,Very Satisfied,94,10006.0,Business Services,4.5,https://media.glassdoor.com/sqll/657069/abc-supply-co-squarelogo-1502739593606.png,www.abcsupply.com,4.3
1,1.0,,1.0,1.0,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Abc-Window-Cleaning-Supply-RVW21788896.htm', 'id': 21788896, 'currentJob': False, 'reviewDateTime': '2018-08-02 23:32:11.51', 'jobTitle': 'Team Member', 'location': 'Littleton, CO', 'jobTitleFromDb': 'Team Member', 'headline': 'Dont Do It.', 'pros': 'LOL I cannot think of any. Besides maybe the work experience that I received.', 'cons': ""Family owned, family managed, therefore mismanaged. This company is run by micromanagers who care very little about employees and instead hire their friends who shouldn't be in the positions that are given to them. They gossip all day so watch out. \r\n\r\nHostile work environment. You aren't even allowed to talk to other employees, at all. Period. While the family and their WORKING FAMILY FRIENDS will walk around and talk and do personal business all day every day. Nepotism is how this company is run. Terrible terrible work environment.  The owners are on some power trip and are the least humble people I've ever met. When news flash, you own a window cleaning supply company, not an NFL team. DO NOT WORK HERE. You will be taken advantage of, and not treated fairly. They are hard on you about things that don't really matter overall, and then go on and treat their good employees with such disrespect. I cannot believe I worked here as long as I did. In the end they didn't care about me as an employee.\r\n\r\nEVERY employee they had at the time I worked with them thought this family was ridiculous. (Except for the family and their family friends of course)\r\n\r\nThis company is where hard workers die. They will suck the life out of you so that you are burnt out and no longer have the drive or ambition to work."", 'overall': 1, 'overallNumeric': 1}",2207037,,,,False,Abc Window Cleaning Supply,1,1.0,,Very Dissatisfied,0,,,1.0,,www.window-cleaning-supply.com,3.0
2,0.0,"{'name': 'Ronald E. Suchodolski', 'title': 'President', 'numberOfRatings': 0, 'pctApprove': 0, 'pctDisapprove': 0}",0.0,0.0,False,,18607,,,,False,ABC School Supply,0,0,,Not Applicable,0,,,0.0,https://media.glassdoor.com/sqll/18607/abc-school-supply-squarelogo-1472038942733.png,www.abcschoolsupply.com,0.0
0,4.1,"{'name': 'Timothy J. Naughton', 'title': 'President and CEO', 'numberOfRatings': 394, 'pctApprove': 91, 'pctDisapprove': 9, 'image': {'src': 'https://media.glassdoor.com/people/sqll/2616/avalonbay-communities-ceo1495790649771.png', 'height': 200, 'width': 200}}",3.9,4.4,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-AvalonBay-Communities-RVW30127036.htm', 'id': 30127036, 'currentJob': True, 'reviewDateTime': '2019-10-31 11:35:31.007', 'jobTitle': 'RS Coordinator', 'location': '', 'jobTitleFromDb': 'RS Coordinator', 'headline': 'Love the people I work with', 'pros': 'Great company culture and values, lots of volunteering opportunities and giving back to the community, as well as lots of associate appreciation events.', 'cons': 'The process of implementing newer technology can be a bit slow.', 'overall': 5, 'overallNumeric': 5}",2616,Real Estate,200094.0,Real Estate,True,AvalonBay Communities,598,4.1,,Very Satisfied,81,10020.0,Real Estate,4.0,https://media.glassdoor.com/sqll/2616/avalonbay-communities-squarelogo-1510759230823.png,www.avaloncommunities.com,4.0
0,3.8,"{'name': 'Michael F. Mahoney', 'title': 'President and CEO', 'numberOfRatings': 766, 'pctApprove': 97, 'pctDisapprove': 3, 'image': {'src': 'https://media.glassdoor.com/people/sqll/2187/boston-scientific-michael-f-mahoney.png', 'height': 200, 'width': 200}}",3.9,4.1,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Boston-Scientific-RVW30415664.htm', 'id': 30415664, 'currentJob': True, 'reviewDateTime': '2019-11-16 18:27:16.443', 'jobTitle': 'Clinical Specialist', 'location': '', 'jobTitleFromDb': 'Clinical Specialist', 'headline': 'Great Company', 'pros': 'Great company to work for\r\nGood pay', 'cons': 'Not a ton of upward mobility', 'overall': 5, 'overallNumeric': 5}",2187,Health Care Products Manufacturing,200072.0,Health Care Products Manufacturing,True,Boston Scientific,1723,4.0,,Satisfied,83,10015.0,Manufacturing,3.8,https://media.glassdoor.com/sqll/2187/boston-scientific-squarelogo.png,www.bostonscientific.com,3.9
0,4.1,"{'name': 'Gary Keller', 'title': 'Co-Founder, Chairman and CEO', 'numberOfRatings': 257, 'pctApprove': 93, 'pctDisapprove': 7, 'image': {'src': 'https://media.glassdoor.com/people/sqll/114145/keller-williams-ceo1547181533565.png', 'height': 200, 'width': 200}}",3.4,4.4,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Keller-Williams-RVW30598710.htm', 'id': 30598710, 'currentJob': True, 'reviewDateTime': '2019-11-27 06:33:54.157', 'jobTitle': 'Team Leader', 'location': 'West Palm Beach, FL', 'jobTitleFromDb': 'Team Leader', 'headline': 'Company for People with Big Vision .', 'pros': 'Great education for any level, massive support, opportunity to grow and the best technology.', 'cons': ""Can't find any cons so far."", 'overall': 5, 'overallNumeric': 5}",114145,Real Estate,200094.0,Real Estate,False,Keller Williams,2930,4.2,,Very Satisfied,83,10020.0,Real Estate,3.9,https://media.glassdoor.com/sqll/114145/keller-williams-squarelogo-1466549775969.png,www.kw.com,4.0
1,4.9,"{'name': 'Sarah Reynolds Oji', 'title': 'CEO', 'numberOfRatings': 1, 'pctApprove': -100, 'pctDisapprove': 200, 'image': {'src': 'https://media.glassdoor.com/people/sqll/1982784/the-reynolds-team-ceo1570680932656.png', 'height': 200, 'width': 200}}",4.9,5.0,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-The-Reynolds-Team-RVW30636196.htm', 'id': 30636196, 'currentJob': True, 'reviewDateTime': '2019-11-30 10:29:02.167', 'jobTitle': 'Writer', 'location': 'Chantilly, VA', 'jobTitleFromDb': 'Writer', 'headline': 'Fantastic Team', 'pros': ""Kind, genuine, caring, and they give great feedback to help continue to grow. Really a team environment, everyone cares about each other and they're all about helping everyone succeed."", 'cons': ""Not sure if they're hiring more marketing for full time, would be nice to move up from part time."", 'overall': 5, 'overallNumeric': 5}",1982784,,,,False,The Reynolds Team,9,4.7,,Very Satisfied,100,,,5.0,https://media.glassdoor.com/sqll/1982784/the-reynolds-team-squarelogo-1560433126735.png,www.rtrsells.com,4.9
2,5.0,"{'name': 'Gene Arant', 'title': 'Principal and Founder', 'numberOfRatings': 0, 'pctApprove': 0, 'pctDisapprove': 0, 'image': {'src': 'https://media.glassdoor.com/people/sqll/1326321/gene-arant-team-ceo1550470617704.png', 'height': 200, 'width': 200}}",4.7,5.0,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Gene-Arant-Team-RVW21062225.htm', 'id': 21062225, 'currentJob': True, 'reviewDateTime': '2018-06-15 13:52:17.58', 'jobTitle': 'Employee', 'location': 'Austin, TX', 'headline': 'Friendly and Supportive Environment', 'pros': 'Education and Coaching from the best in the industry!  Very Positive Vibes! I would hang out with any of my co-workers outside of work - Great People!', 'cons': ""It's very busy, but that's what keeps us up and running - Not really a con."", 'overall': 5, 'overallNumeric': 5}",1326321,,,,False,Gene Arant Team,4,4.5,,Very Satisfied,82,,,5.0,https://media.glassdoor.com/sqll/1326321/gene-arant-team-squarelogo-1502880449067.png,www.austintexasrealestate.com,4.3
3,4.2,"{'name': 'Pat Hiban', 'title': 'Owner', 'numberOfRatings': 1, 'pctApprove': 100, 'pctDisapprove': 0}",3.4,3.3,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Keller-Williams-Pat-Hiban-Real-Estate-Group-RVW15121582.htm', 'id': 15121582, 'currentJob': True, 'reviewDateTime': '2017-05-18 14:57:43.133', 'jobTitle': 'Realtor', 'location': 'Huntsville, AL', 'jobTitleFromDb': 'Realtor', 'headline': 'Be self motivated - Help is there if you ask', 'pros': 'Everyone is willing to help you get started and answer any questions you may have.', 'cons': 'Nobody will reach out to you to give you that help.', 'overall': 5, 'overallNumeric': 5}",836578,Real Estate,200094.0,Real Estate,False,Keller Williams Pat Hiban Real Estate Group,4,4.5,,Very Satisfied,100,10020.0,Real Estate,3.7,https://media.glassdoor.com/sqll/836578/keller-williams-pat-hiban-real-estate-group-squarelogo-1531483644445.png,www.hibangroup.com,4.4
4,4.5,,3.0,5.0,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Matt-Fetick-Team-Keller-Williams-Realty-RVW27269969.htm', 'id': 27269969, 'currentJob': False, 'reviewDateTime': '2019-06-12 18:06:46.273', 'jobTitle': 'Marketing and Client Experience', 'location': 'Kennett Square, PA', 'jobTitleFromDb': 'Marketing and Client Experience', 'headline': 'Marketing and Client Experience Intern', 'pros': 'Everyone here is so knowledgeable and kind. Steven and Allie were incredible supervisors and my fellow interns were so much fun to work with.', 'cons': 'No cons unless learning too much and having too much fun is a bad thing', 'overall': 5, 'overallNumeric': 5}",2278005,,,,False,Matt Fetick Team - Keller Williams Realty,3,4.6,,Very Satisfied,100,,,5.0,https://media.glassdoor.com/sqll/2278005/matt-fetick-team-keller-williams-realty-squarelogo-1560507982087.png,brandywinevalley.fetickteam.com,5.0
5,4.0,,2.0,5.0,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Keller-Williams-Realty-Lynchburg-RVW23004792.htm', 'id': 23004792, 'currentJob': True, 'reviewDateTime': '2018-10-17 19:06:06.713', 'jobTitle': 'Social Media Manager', 'location': 'Lynchburg, VA', 'jobTitleFromDb': 'Social Media Manager', 'headline': 'Every office is different.', 'pros': 'Each office is independently owned and operated so every office is different, we have a great culture at KW Glendale and KW Burbank.', 'cons': ""The KW business model is great for agents because there is a 'cap' on what they pay to the Broker every year BUT isn't so great for staff when looking for a raise or other wishes that require money especially in the slow seasons."", 'overall': 5, 'overallNumeric': 5}",722309,Real Estate,200094.0,Real Estate,False,Keller Williams Realty Lynchburg,2,5.0,,Very Satisfied,100,10020.0,Real Estate,3.0,https://media.glassdoor.com/sqll/722309/keller-williams-realty-lynchburg-squarelogo-1530703095030.png,www.kwlynchburg.com,3.0
6,5.0,"{'name': 'Jared  Rutherford', 'title': 'President', 'numberOfRatings': 1, 'pctApprove': 100, 'pctDisapprove': 0}",5.0,5.0,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Rutherford-Realty-Group-RVW16404230.htm', 'id': 16404230, 'currentJob': True, 'reviewDateTime': '2017-08-17 11:13:42.603', 'jobTitle': 'Sales Associate', 'location': 'Apollo Beach, FL', 'jobTitleFromDb': 'Sales Associate', 'headline': 'Sales Associate', 'pros': 'Ample leads are given to each agent. Unlike at other places, there is no favoritism and it is very fair. The more agents come onto the team, the more leads are bought by our leaders. In other words, there is never opportunity being taken away from anyone. Everyone is upbeat, positive and extremely helpful. Love that their values are faith, family and work, in that order. Great people and a great career!', 'cons': 'Real estate is a cyclical industry. We have extreme highs where we are so busy and other brief times where things slow down. You will find this at any real estate office you go to. Be patient, persistent and never be too busy to connect with those in your database!', 'overall': 5, 'overallNumeric': 5}",1637531,Real Estate,200094.0,Real Estate,False,Rutherford Realty Group,1,5.0,,Very Satisfied,100,10020.0,Real Estate,0.0,https://media.glassdoor.com/sqll/1637531/rutherford-realty-group-squarelogo-1498571530036.png,www.rutherfordrealtygroup.com,5.0
7,5.0,,5.0,5.0,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-The-Huffaker-Group-of-Keller-Williams-RVW30236390.htm', 'id': 30236390, 'currentJob': False, 'reviewDateTime': '2019-11-06 12:56:46.627', 'jobTitle': 'New Homes Expert', 'location': 'Mount Juliet, TN', 'jobTitleFromDb': 'New Homes Expert', 'headline': 'Wonderful Place to work', 'pros': 'Accountability, proven systems and processes, continuous training and coaching, good culture', 'cons': ""It is a great place to work. I can't think of any cons"", 'overall': 5, 'overallNumeric': 5}",2940709,,,,False,The Huffaker Group of Keller Williams,1,5.0,,Very Satisfied,100,,,5.0,,www.thehuffakergroup.com,5.0
8,3.0,,2.0,4.0,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Keller-Williams-Capital-Properties-Fairfax-RVW29489980.htm', 'id': 29489980, 'currentJob': True, 'reviewDateTime': '2019-09-27 10:27:58.037', 'jobTitle': 'Realtor', 'location': 'Fairfax, VA', 'jobTitleFromDb': 'Realtor', 'headline': 'A good place to learn', 'pros': 'Great classes, many ongoing opportunities for learning support.', 'cons': 'Teams dominate the place, tougher for individual agents to make their mark. Management shifts have not always been clear or smooth. There are better pay structures out there.', 'overall': 4, 'overallNumeric': 4}",3045435,,,,False,Keller Williams Capital Properties Fairfax,1,4.0,,Satisfied,100,,,3.0,,www.kwcapitalproperties.com,4.0
9,0.0,,0.0,0.0,False,,2019607,Real Estate,200094.0,Real Estate,False,Innov8 Properties,0,0,,Not Applicable,0,10020.0,Real Estate,0.0,https://media.glassdoor.com/sqll/2019607/innov8-properties-squarelogo-1559901533663.png,www.innov8properties.com,0.0
0,4.4,"{'name': 'Danny Winokur', 'title': 'General Manager', 'numberOfRatings': 10, 'pctApprove': 71, 'pctDisapprove': 29}",4.5,4.4,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-AppDynamics-RVW29779404.htm', 'id': 29779404, 'currentJob': True, 'reviewDateTime': '2019-10-13 09:38:39.14', 'jobTitle': 'Senior Sales Engineer', 'location': '', 'jobTitleFromDb': 'Senior Sales Engineer', 'headline': 'Great culture with opportunity to ride next wave of APM', 'pros': 'Great to engage customers with a broad portfolio of solutions', 'cons': 'Tech debt with regards to analytical capabilities of the platform', 'overall': 5, 'overallNumeric': 5}",319551,Enterprise Software & Network Solutions,200061.0,Enterprise Software & Network Solutions,True,AppDynamics,586,4.4,"{'id': 1425, 'name': 'Cisco Systems', 'relationshipDate': '2017-03-22 00:00:00.0', 'relationship': 'ACQUIREDBY', 'isSunset': False, 'sunsetMessage': '', 'logo': {'normalUrl': 'https://media.glassdoor.com/sql/1425/cisco-systems-squarelogo-1479855777953.png', 'mediumUrl': 'https://media.glassdoor.com/sqlm/1425/cisco-systems-squarelogo-1479855777953.png', 'smallUrl': 'https://media.glassdoor.com/sqls/1425/cisco-systems-squarelogo-1479855777953.png'}}",Very Satisfied,86,10013.0,Information Technology,4.3,https://media.glassdoor.com/sqll/319551/appdynamics-squarelogo-1522878617597.png,www.appdynamics.com,4.1
0,3.7,"{'name': 'John Legere', 'title': 'President and Chief Executive Officer', 'numberOfRatings': 4856, 'pctApprove': 96, 'pctDisapprove': 4, 'image': {'src': 'https://media.glassdoor.com/people/sqll/9302/t-mobile-ceo1531150117860.png', 'height': 200, 'width': 200}}",4.1,4.1,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-T-Mobile-RVW30663414.htm', 'id': 30663414, 'currentJob': True, 'reviewDateTime': '2019-12-02 14:00:21.42', 'jobTitle': 'Retail Store Manager', 'location': '', 'jobTitleFromDb': 'Retail Store Manager', 'headline': ""Wouldn't go anywhere else."", 'pros': 'Great pay\r\nGreat culture\r\nCompany that cares', 'cons': 'It is retail so work/life balance during holidays is the only con.', 'overall': 5, 'overallNumeric': 5}",9302,Telecommunications Services,200122.0,Telecommunications Services,True,T-Mobile,8215,4.0,,Satisfied,83,10023.0,Telecommunications,3.6,https://media.glassdoor.com/sqll/9302/t-mobile-squarelogo-1464806218985.png,www.t-mobile.com,3.8
1,3.1,"{'name': 'Jay Malik', 'title': 'CEO', 'numberOfRatings': 61, 'pctApprove': 55, 'pctDisapprove': 45, 'image': {'src': 'https://media.glassdoor.com/people/sqll/1110703/tcc-wireless-ceo1541627885580.png', 'height': 200, 'width': 200}}",2.8,3.0,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-TCC-Wireless-RVW29310727.htm', 'id': 29310727, 'currentJob': True, 'reviewDateTime': '2019-09-18 14:30:25.997', 'jobTitle': 'Anonymous', 'location': 'Orlando, FL', 'jobTitleFromDb': 'Anonymous', 'headline': 'TCC has a great culture and everyone is amazing to work with.', 'pros': 'Great pay and merit increases. \r\nGreat commission structure.\r\nPromotes internal promotion and cares about their staff. \r\nProvides continuous training to staff on products and services, costumer service, and staffing.', 'cons': 'Perhaps not enough staffing.', 'overall': 4, 'overallNumeric': 4}",1110703,Telecommunications Services,200122.0,Telecommunications Services,False,TCC Wireless,126,3.1,,OK,50,10023.0,Telecommunications,2.7,https://media.glassdoor.com/sqll/1110703/tcc-wireless-squarelogo-1547823127607.png,www.tccmobile.com,2.8
