employmentStatus,jobTitle,max,mean,min,payPeriod,company_name,totalJobTitlesCount,careerOpportunitiesRating,compensationAndBenefitsRating,cultureAndValuesRating,industryName,isEEP,numberOfRatings,overallRating,ratingDescription,recommendToFriendRating,sectorName,seniorLeadershipRating,workLifeBalanceRating,review_URL,review_ID,review_currentJob,review_DateTime,review_jobTitle,review_location,review_pros,review_cons,review_overall,ceo_name,ceo_title,ceo_numberOfRatings,ceo_approval_rate,ceo_Photo_URL,parentEmployer_name,parentEmployer_ID,parentEmployer_logoURL
REGULAR,Senior Consultant,169334.31,118484.38,73114.43,ANNUAL,IQVIA,851,3.4,3.2,3.4,Biotech & Pharmaceuticals,True,4310,3.5,Satisfied,66,Biotech & Pharmaceuticals,3.0,3.4,https://www.glassdoor.com/Reviews/Employee-Review-IQVIA-RVW22807308.htm,22807308.0,True,2018-10-04 21:04:12.797,Project Leader,"San Diego, CA","A market leader in healthcare with chances to work with the biggest names in pharma and biotech, on life changing clinical trials. You are contributing to new impactful diseases treatments from Cancer to Heart Disease, and work with people that are some of the foremost experts in their fields. Good sense of teamwork, industry leader, great benefits. Flexibility in schedule as well as location working remotely or in your local office.","Project timelines and customers can be challenging. Big company can feel disconnected, need to find your niche and build relationships. Global teams and projects means your hours can be all over the place.",5.0,Ari Bousbib,Chairman and CEO,1135.0,72.0,https://media.glassdoor.com/people/sqll/8347/ims-health-ari-bousbib.png,,,
REGULAR,Analyst,87129.53,69697.07,43129.32,ANNUAL,IQVIA,851,3.4,3.2,3.4,Biotech & Pharmaceuticals,True,4310,3.5,Satisfied,66,Biotech & Pharmaceuticals,3.0,3.4,https://www.glassdoor.com/Reviews/Employee-Review-IQVIA-RVW22807308.htm,22807308.0,True,2018-10-04 21:04:12.797,Project Leader,"San Diego, CA","A market leader in healthcare with chances to work with the biggest names in pharma and biotech, on life changing clinical trials. You are contributing to new impactful diseases treatments from Cancer to Heart Disease, and work with people that are some of the foremost experts in their fields. Good sense of teamwork, industry leader, great benefits. Flexibility in schedule as well as location working remotely or in your local office.","Project timelines and customers can be challenging. Big company can feel disconnected, need to find your niche and build relationships. Global teams and projects means your hours can be all over the place.",5.0,Ari Bousbib,Chairman and CEO,1135.0,72.0,https://media.glassdoor.com/people/sqll/8347/ims-health-ari-bousbib.png,,,
REGULAR,Software Engineer,199811.47,140288.16,93990.8,ANNUAL,LinkedIn,625,3.8,4.3,4.4,Internet,False,2835,4.3,Very Satisfied,84,Information Technology,3.9,4.3,https://www.glassdoor.com/Reviews/Employee-Review-LinkedIn-RVW30511201.htm,30511201.0,False,2019-11-21 14:59:34.79,Employee,,"Great training,  creative account growth freedom and a competitive work environment.","This is not unusual, but being aware that internal favouritism and a biased work environment is inevitable can be a struggle. Especially for those new to this organization, just starting out and  unfamiliar with their inner office politics.  This industry requires a very tough skin for internal/ external clients and the preparedness to conduct courageous budget and workexpectation discussions with clients.",5.0,Jeff Weiner,CEO,2277.0,97.0,https://media.glassdoor.com/people/sqll/34865/linkedin-jeff-weiner.png,Microsoft,1651.0,https://media.glassdoor.com/sql/1651/microsoft-squarelogo-1479856042252.png
REGULAR,Software Engineer,199811.47,140288.16,93990.8,ANNUAL,LinkedIn,625,4.0,5.0,5.0,,False,1,5.0,Very Satisfied,0,,4.0,5.0,,,,,,,,,,,,,,,,,
REGULAR,Senior Software Engineer,246198.92,163949.08,96411.85,ANNUAL,LinkedIn,625,3.8,4.3,4.4,Internet,False,2835,4.3,Very Satisfied,84,Information Technology,3.9,4.3,https://www.glassdoor.com/Reviews/Employee-Review-LinkedIn-RVW30511201.htm,30511201.0,False,2019-11-21 14:59:34.79,Employee,,"Great training,  creative account growth freedom and a competitive work environment.","This is not unusual, but being aware that internal favouritism and a biased work environment is inevitable can be a struggle. Especially for those new to this organization, just starting out and  unfamiliar with their inner office politics.  This industry requires a very tough skin for internal/ external clients and the preparedness to conduct courageous budget and workexpectation discussions with clients.",5.0,Jeff Weiner,CEO,2277.0,97.0,https://media.glassdoor.com/people/sqll/34865/linkedin-jeff-weiner.png,Microsoft,1651.0,https://media.glassdoor.com/sql/1651/microsoft-squarelogo-1479856042252.png
REGULAR,Senior Software Engineer,246198.92,163949.08,96411.85,ANNUAL,LinkedIn,625,4.0,5.0,5.0,,False,1,5.0,Very Satisfied,0,,4.0,5.0,,,,,,,,,,,,,,,,,
REGULAR,Staff Software Engineer,248196.19,195714.2,161051.75,ANNUAL,LinkedIn,625,3.8,4.3,4.4,Internet,False,2835,4.3,Very Satisfied,84,Information Technology,3.9,4.3,https://www.glassdoor.com/Reviews/Employee-Review-LinkedIn-RVW30511201.htm,30511201.0,False,2019-11-21 14:59:34.79,Employee,,"Great training,  creative account growth freedom and a competitive work environment.","This is not unusual, but being aware that internal favouritism and a biased work environment is inevitable can be a struggle. Especially for those new to this organization, just starting out and  unfamiliar with their inner office politics.  This industry requires a very tough skin for internal/ external clients and the preparedness to conduct courageous budget and workexpectation discussions with clients.",5.0,Jeff Weiner,CEO,2277.0,97.0,https://media.glassdoor.com/people/sqll/34865/linkedin-jeff-weiner.png,Microsoft,1651.0,https://media.glassdoor.com/sql/1651/microsoft-squarelogo-1479856042252.png
REGULAR,Staff Software Engineer,248196.19,195714.2,161051.75,ANNUAL,LinkedIn,625,4.0,5.0,5.0,,False,1,5.0,Very Satisfied,0,,4.0,5.0,,,,,,,,,,,,,,,,,
REGULAR,Software Engineer,215603.92,135788.17,88451.02,ANNUAL,Facebook,1189,4.2,4.6,4.3,Internet,True,4081,4.4,Very Satisfied,87,Information Technology,4.0,3.8,https://www.glassdoor.com/Reviews/Employee-Review-Facebook-RVW13818302.htm,13818302.0,True,2017-02-16 19:37:03.677,Employee,"Menlo Park, CA","- Incredible benefits 
- Excellent compensation that rewards strong performance 
- Lots of autonomy 
- Tons of room for growth
- Very transparent from the top down
- Strong leadership
- Intelligent and caring colleagues
- The most fair and well thought out review process you will find everywhere 
- Exciting work","- If you don't learn to make the work life balance work for you, it can be exhausting. But you'll also be given lots of support with this if you ask for it. 
- It doesn't matter how good you are at your job, chances are you're going to be surrounded by a ton of other people who are just as good if not better. Imposter syndrome is real, but if you got an offer, you probably belong here too.",5.0,Mark Zuckerberg,CEO,3001.0,91.0,https://media.glassdoor.com/people/sqll/40772/facebook-ceo1538973361869.png,,,
INTERN,Software Engineer,9723.6,7853.4,5007.59,MONTHLY,Facebook,1189,4.2,4.6,4.3,Internet,True,4081,4.4,Very Satisfied,87,Information Technology,4.0,3.8,https://www.glassdoor.com/Reviews/Employee-Review-Facebook-RVW13818302.htm,13818302.0,True,2017-02-16 19:37:03.677,Employee,"Menlo Park, CA","- Incredible benefits 
- Excellent compensation that rewards strong performance 
- Lots of autonomy 
- Tons of room for growth
- Very transparent from the top down
- Strong leadership
- Intelligent and caring colleagues
- The most fair and well thought out review process you will find everywhere 
- Exciting work","- If you don't learn to make the work life balance work for you, it can be exhausting. But you'll also be given lots of support with this if you ask for it. 
- It doesn't matter how good you are at your job, chances are you're going to be surrounded by a ton of other people who are just as good if not better. Imposter syndrome is real, but if you got an offer, you probably belong here too.",5.0,Mark Zuckerberg,CEO,3001.0,91.0,https://media.glassdoor.com/people/sqll/40772/facebook-ceo1538973361869.png,,,
INTERN,Software Engineer(),9441.09,8288.24,6684.29,MONTHLY,Facebook,1189,4.2,4.6,4.3,Internet,True,4081,4.4,Very Satisfied,87,Information Technology,4.0,3.8,https://www.glassdoor.com/Reviews/Employee-Review-Facebook-RVW13818302.htm,13818302.0,True,2017-02-16 19:37:03.677,Employee,"Menlo Park, CA","- Incredible benefits 
- Excellent compensation that rewards strong performance 
- Lots of autonomy 
- Tons of room for growth
- Very transparent from the top down
- Strong leadership
- Intelligent and caring colleagues
- The most fair and well thought out review process you will find everywhere 
- Exciting work","- If you don't learn to make the work life balance work for you, it can be exhausting. But you'll also be given lots of support with this if you ask for it. 
- It doesn't matter how good you are at your job, chances are you're going to be surrounded by a ton of other people who are just as good if not better. Imposter syndrome is real, but if you got an offer, you probably belong here too.",5.0,Mark Zuckerberg,CEO,3001.0,91.0,https://media.glassdoor.com/people/sqll/40772/facebook-ceo1538973361869.png,,,
REGULAR,Client Services Consultant,74958.3,64084.39,56146.76,ANNUAL,PRO Unlimited,272,3.5,3.4,3.6,Consulting,False,708,4.0,Satisfied,81,Business Services,3.5,3.9,https://www.glassdoor.com/Reviews/Employee-Review-PRO-Unlimited-RVW30528236.htm,30528236.0,True,2019-11-22 12:54:17.677,Operations Manager,"Austin, TX",Great opportunity to learn all facets of the contingent workforce industry.  PRO has an excellent training program and also provides their employees the opportunity to support/experience various client cultures.,"Slightly slower scale for upward growth, but if you are wanting to advance, they will make it a priority to direct you.",5.0,Andrew Schultz,CEO,370.0,92.0,https://media.glassdoor.com/people/sqll/30216/pro-unlimited-andrew-schultz.png,,,
REGULAR,QA Tester,11.04,9.78,8.4,HOURLY,PRO Unlimited,272,3.5,3.4,3.6,Consulting,False,708,4.0,Satisfied,81,Business Services,3.5,3.9,https://www.glassdoor.com/Reviews/Employee-Review-PRO-Unlimited-RVW30528236.htm,30528236.0,True,2019-11-22 12:54:17.677,Operations Manager,"Austin, TX",Great opportunity to learn all facets of the contingent workforce industry.  PRO has an excellent training program and also provides their employees the opportunity to support/experience various client cultures.,"Slightly slower scale for upward growth, but if you are wanting to advance, they will make it a priority to direct you.",5.0,Andrew Schultz,CEO,370.0,92.0,https://media.glassdoor.com/people/sqll/30216/pro-unlimited-andrew-schultz.png,,,
REGULAR,Program Manager,144123.2,100854.27,58637.98,ANNUAL,PRO Unlimited,272,3.5,3.4,3.6,Consulting,False,708,4.0,Satisfied,81,Business Services,3.5,3.9,https://www.glassdoor.com/Reviews/Employee-Review-PRO-Unlimited-RVW30528236.htm,30528236.0,True,2019-11-22 12:54:17.677,Operations Manager,"Austin, TX",Great opportunity to learn all facets of the contingent workforce industry.  PRO has an excellent training program and also provides their employees the opportunity to support/experience various client cultures.,"Slightly slower scale for upward growth, but if you are wanting to advance, they will make it a priority to direct you.",5.0,Andrew Schultz,CEO,370.0,92.0,https://media.glassdoor.com/people/sqll/30216/pro-unlimited-andrew-schultz.png,,,
REGULAR,Software Engineer,235945.73,134144.53,80125.41,ANNUAL,Google,2136,4.1,4.4,4.3,Internet,False,12246,4.4,Very Satisfied,87,Information Technology,3.9,4.1,https://www.glassdoor.com/Reviews/Employee-Review-Google-RVW4204034.htm,4204034.0,True,2014-05-10 14:46:38.187,Software Engineer III,"New York, NY","* If you're a software engineer, you're among the kings of the hill at Google. It's an engineer-driven company without a doubt (that *is* changing, but it's still very engineer-focused).
* The perks are amazing. Yes, free breakfast, lunch, an dinner every weekday. Aaaaaamazing holiday parties (at Waldorf Astoria, NY Public Library, MoMA, etc.); overnight ski trips to Vermont; overnight nature trips to the Poconos in the summer; summer picnics at Chelsea piers; and on and on and on. I don't see this going away unless the company starts hurting financially.
* Speaking of which, the company is doing quite well, which reflects in bonuses and equity grants.
* There a huge diversity of work ranging from defending independent journalism worldwide (Google Project Shield) to crisis response during disasters (see Maps during Hurricane Sandy or Tsunamis), to the best machine learning experts and projects in the world, to more mundane revenue-driving projects in advertising, there's really something for everybody.
* It's easy to move around within the company as long as you're in good standing (the vast majority of engineers are).
* The company is amazingly open: every week Larry Page and Sergey Brin host what's called TGIF where food, beer, wine, etc. is served, a new project is presented, and afterward there's an open forum to ask the executives anything you want. It's truly fair game to ask anything, no matter how controversial, and frequently the executives will be responsive.
* No, nobody cares if you use an iPhone, Facebook, shop with Amazon, stream using Spotify, or refuse to use Google+. The company is amazingly open and flexible.

Neither pro nor con, but general information on work-life balance, promotions, and advancement.
* Work life balance can be what you want it to be on most teams. (Some teams are in more competitive sectors and require more crazy hours all the time - but very few of them). If you do what's expected, you'll be fine at least for a handful of years. Working a roughly 40 hour work week is possible, and many people do it. There are also people who are hyper-motived and work like crazy just because they love it, or because they're competitive, or they want to get a promotion. If you work 40 hour weeks without putting in anything extra, you'll fall behind them as they advance and you stand still - and maybe that doesn't matter, so it works out for everybody. But at least know where you would realistically stand.
* If you excel and work your butt off, you'll be compensated and promoted. If you let yourself be a code monkey, and just sit coding with your head down all day, you'll be fine but won't advance. A big complaint from some Googlers is about not being able to advance ""even at Google"" with pure coding. Sure, if you're the uber genius who created MapReduce and Bigtable, you're going to advance like a rocket without having to do anything but coding; but if you're like most engineers at Google -- smarter than average, but just average compared to other Googlers -- you're just a good coder and not revolutionary. Code monkeys are important to actually get stuff done, and to be sure you absolutely need to be a good coder as a software engineer (it's the minimum requirement), but code monkeys won't advance because they're not leaders and they're easy to replace. To get promoted you need to lead and do more than just code. There are plenty of ways to lead other than being an official tech lead, so this isn't actually _that_ hard, so the real point is just that you can't just sit there coding what other people tell you to code all day and expect to advance.","* It *is* becoming larger, and with it comes growing pains: bureaucracy, slow to respond to market threats, bloated teams, cross-divisional tension (though nothing remotely approaching that of Microsoft's internal tension).
* The quality of the engineers is possibly dropping, but possibly not. It's hard to get real metrics, because as the absolute number of people grows, naturally the number of bad apples grows; as a percentage it's supposedly the same as it ever was, but with larger numbers of poorer quality engineers it just _feels_ like things might be changing for the worse.
* Also with growth means more internal-confidential data leaks (again, because of the raw numbers of people) -- product announcements being ruined, etc. That means the company has to be tighter-lipped internally to avoid leaks, which makes things less open. It's still an amazingly open place, but less so than it was even a couple years ago. The good thing is they recognize it and actively look to improve things because they know how important it is to keep the good culture.",5.0,Sundar Pichai,CEO,4118.0,91.0,https://media.glassdoor.com/people/sqll/9079/google-sundar-pichai.png,,,
