careerOpportunitiesRating,compensationAndBenefitsRating,cultureAndValuesRating,exactMatch,id,industry,industryId,industryName,isEEP,name,numberOfRatings,overallRating,ratingDescription,recommendToFriendRating,sectorId,sectorName,seniorLeadershipRating,squareLogo,website,workLifeBalanceRating,review_URL,review_ID,review_currentJob,review_DateTime,review_jobTitle,review_location,review_pros,review_cons,review_overall,ceo_name,ceo_title,ceo_numberOfRatings,ceo_approval_rate,ceo_Photo_URL,parentEmployer_name,parentEmployer_ID,parentEmployer_logoURL
2.0,3.4,2.2,False,826278,Banks & Credit Unions,200048.0,Banks & Credit Unions,False,Southwest Airlines Federal Credit Union,7,2.3,Dissatisfied,28,10010.0,Finance,2.1,,www.swacu.org,3.5,https://www.glassdoor.com/Reviews/Employee-Review-Southwest-Airlines-Federal-Credit-Union-RVW18899429.htm,18899429.0,False,2018-01-24 15:04:36.633,Employee,,"Great insurance benefits, 401K Matching, Friendly and committed staff, and plenty of PTO",No actual flight benefits with Southwest Airlines,5.0,,,,,,,,
1.0,2.8,4.0,False,22000,Airlines,200134.0,Airlines,False,Central Air,3,3.6,Satisfied,78,10025.0,Travel & Tourism,4.1,https://media.glassdoor.com/sqll/22000/central-air-squarelogo-1531381136155.png,www.centralairsouthwest.com,2.9,https://www.glassdoor.com/Reviews/Employee-Review-Central-Air-RVW7155765.htm,7155765.0,True,2015-07-08 17:48:00.44,Captain,"Kansas City, MO","Short(ish) runs
great co workers
Stable aircraft
Couriers are super nice
All the ground handlers know the pilots and are really helpful","Same routes over and over again
Pay could be better
Fear of ridicule",4.0,John Towner,President,1.0,0.0,,,,
2.2,3.8,2.0,False,1442516,,,,False,Southwest Airlines Pilots' Association,3,2.4,Dissatisfied,38,,,1.8,,www.swapa.org,2.6,https://www.glassdoor.com/Reviews/Employee-Review-Southwest-Airlines-Pilots-Association-RVW16828118.htm,16828118.0,True,2017-09-14 10:54:25.207,Employee,,"great health and retirement benefits, good people, pretty flexible",atmosphere can change each time a new Union President gets voted in and no flight benefits,4.0,,,,,,,,
1.0,1.0,1.0,False,2364701,,,,False,ABC Southwest Plumbing & Air Conditioning,1,1.0,Very Dissatisfied,0,,,1.0,,www.abcsouthwest.com,2.0,https://www.glassdoor.com/Reviews/Employee-Review-ABC-Southwest-Plumbing-and-Air-Conditioning-RVW23577294.htm,23577294.0,False,2018-11-26 23:18:31.293,Dispatcher,"West Seattle, WA",There is no Pro's,They are not fair management lets one employee get away with everything. but then i get fired for calling out one day my attendance was not that bad. I worked when they called me in on my days off worked when ever asked but one day i couldnt make it to work and they fire me. but you let another employee take off 1 hour after her shift started she tells you she will be back at 12:00 but she doesnt come back she doesnt answer the supervisors phone calls or text messages. and she still has a job.,1.0,,,,,,,,
0.0,0.0,0.0,False,2393213,,,,False,Southwest Airlines Reservations,0,0,Not Applicable,0,,,0.0,,www.southwest-airlinesreservations.com,0.0,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,False,2391547,,,,False,Island Aire of Southwest FL,0,0,Not Applicable,0,,,0.0,,www.islandairefl.com,0.0,,,,,,,,,,,,,,,,,
4.2,4.4,4.5,True,11159,Computer Hardware & Software,200060.0,Computer Hardware & Software,True,Salesforce,5730,4.3,Very Satisfied,86,10013.0,Information Technology,4.1,https://media.glassdoor.com/sqll/11159/salesforce-com-squarelogo-1413910133565.png,www.salesforce.com,4.1,https://www.glassdoor.com/Reviews/Employee-Review-Salesforce-RVW30293282.htm,30293282.0,True,2019-11-09 17:32:29.32,Senior Product Analyst,,"People are very humble and willing to help.I have the independence to control my workload, and I also like that I feel my work is connected to both my team and the company's overall strategy.Diversity & Inclusion is really good, Interesting work and endless opportunities .Good benefits and a lot of VTO activities to get involved in.","Was told that there is flexibility  to work from home but it depends on the teams.My team prefers working in the office.I prefer working remote as I feel I am productive when I work from home as I can work more without having to stress out being stuck but I am pressurized to get to work.Being a global company, I think the managers need to be offer many remote/home-based work options and not micro manage about working from the office. Of course those instructions need to come from the leadership which this company lacks.",5.0,Marc Benioff and Keith Block,Co-CEOs,784.0,96.0,https://media.glassdoor.com/people/sqll/11159/salesforce-ceo1545423843588.png,,,
3.7,4.1,4.6,False,424039,Staffing & Outsourcing,200032.0,Staffing & Outsourcing,False,The SalesForce Group,7,3.9,Satisfied,75,10006.0,Business Services,3.6,https://media.glassdoor.com/sqll/424039/the-salesforce-group-squarelogo-1463559363451.png,www.thesalesforcegroup.com,3.9,https://www.glassdoor.com/Reviews/Employee-Review-The-SalesForce-Group-RVW20686963.htm,20686963.0,True,2018-05-21 17:01:46.053,Employee,,Great culture and compensation is good,Work load can be really heavy sometimes,5.0,Matthew Cook,CEO,1.0,100.0,,,,
3.8,3.0,3.7,False,1085275,,,,False,CT Consulting,6,4.1,Very Satisfied,73,,,3.5,https://media.glassdoor.com/sqll/1085275/ct-consulting-squarelogo-1495694662760.png,www.ctconsult.ru,3.5,https://www.glassdoor.com/Reviews/Employee-Review-CT-Consulting-RVW17061277.htm,17061277.0,True,2017-09-27 22:38:24.943,Employee,,this company is best to work for,there are no cons for this company,5.0,,,,,,,,
4.0,2.0,5.0,False,1736863,,,,False,Global Talent Salesforce,1,4.0,Satisfied,100,,,2.0,https://media.glassdoor.com/sqll/1736863/global-talent-salesforce-squarelogo-1504784684570.png,www.gtsrecruit.com,2.0,https://www.glassdoor.com/Reviews/Employee-Review-Global-Talent-Salesforce-RVW22280348.htm,22280348.0,False,2018-09-02 13:02:34.373,Project Coordinator,"San Francisco, CA",Great culture and engaging people,"Same as every contract position, cannot participate in all social events due to liability reasons",4.0,,,,,,,,
0.0,0.0,0.0,False,2469416,,,,False,Head In The Cloud Salesforce.com Consulting,0,0,Not Applicable,0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
3.9,4.3,4.3,False,898050,Staffing & Outsourcing,200032.0,Staffing & Outsourcing,False,Jobs in Salesforce,4,3.6,Satisfied,100,10006.0,Business Services,3.4,https://media.glassdoor.com/sqll/898050/jobs-in-salesforce-squarelogo-1495795324943.png,www.jobsinsalesforce.com,3.4,,,,,,,,,,Goolshun Belut,Founder,0.0,0.0,https://media.glassdoor.com/people/sqll/898050/jobs-in-salesforce-ceo1534293038515.png,,,
0.0,0.0,0.0,False,3067985,,,,False,Salesforce Advisers,0,0,Not Applicable,0,,,0.0,,www.salesforceadvisers.com,0.0,,,,,,,,,,,,,,,,,
3.6,3.2,3.9,False,136340,IT Services,200064.0,IT Services,False,Mindtree,4388,3.8,Satisfied,78,10013.0,Information Technology,3.3,https://media.glassdoor.com/sqll/136340/mindtree-squarelogo.png,www.mindtree.com,3.7,https://www.glassdoor.com/Reviews/Employee-Review-Mindtree-RVW30566541.htm,30566541.0,False,2019-11-25 11:44:40.473,Software Engineer,,"Very good culture and people. As a fresher, good company to learn latest technologies.",Management rules and Service agreement for freshers,4.0,Debashis Chatterjee,CEO,110.0,89.0,https://media.glassdoor.com/people/sqll/136340/mindtree-ceo1565860124035.png,,,
3.7,3.5,3.9,False,756600,Consulting,200028.0,Consulting,False,Magnet360,50,3.8,Satisfied,66,10006.0,Business Services,3.7,https://media.glassdoor.com/sqll/756600/magnet-360-squarelogo-1527013644050.png,www.magnet360.com,3.8,https://www.glassdoor.com/Reviews/Employee-Review-Magnet360-RVW30359409.htm,30359409.0,False,2019-11-13 09:07:31.043,Consultant,,"Flexible, Cool Space, Lots of genuine people",Mindtree culture has taken over and it isn't what is used to be.,4.0,Matt Meents,CEO,30.0,77.0,,Mindtree,136340.0,https://media.glassdoor.com/sql/136340/mindtree-squarelogo.png
2.7,2.6,3.1,False,309536,Advertising & Marketing,200022.0,Advertising & Marketing,False,Salmat,183,3.3,OK,59,10006.0,Business Services,2.9,https://media.glassdoor.com/sqll/309536/salmat-squarelogo-1412283289916.png,www.salmat.com.au,3.4,https://www.glassdoor.com/Reviews/Employee-Review-Salmat-RVW23193539.htm,23193539.0,False,2018-10-30 13:27:25.977,Employee,,"Location, relatively flexible work hours, great team","Salary isn't competitive, equipment is old",3.0,Rebecca Lowde,Chief Executive Officer,16.0,85.0,,,,
4.3,4.4,4.6,True,8090,Health Care Products Manufacturing,200072.0,Health Care Products Manufacturing,True,Intuitive Surgical,474,4.6,Very Satisfied,92,10015.0,Manufacturing,4.5,https://media.glassdoor.com/sqll/8090/intuitive-surgical-squarelogo-1534962767073.png,www.intuitive.com,4.2,https://www.glassdoor.com/Reviews/Employee-Review-Intuitive-Surgical-RVW30648350.htm,30648350.0,True,2019-12-01 17:59:12.8,"Director, Corporate Development","Sunnyvale, CA","Great culture, product and people",Nothing at this point.,5.0,Gary S. Guthart,President and CEO,354.0,98.0,https://media.glassdoor.com/people/sqll/8090/intuitive-surgical-ceo1560171283098.png,,,
4.3,4.6,4.7,True,28315,Health Care Services & Hospitals,200059.0,Health Care Services & Hospitals,True,St. Jude Children's Research Hospital,678,4.6,Very Satisfied,92,10012.0,Health Care,4.3,https://media.glassdoor.com/sqll/28315/st-jude-children-s-research-hospital-squarelogo-1537975541673.png,www.stjude.org,4.5,https://www.glassdoor.com/Reviews/Employee-Review-St-Jude-Children-s-Research-Hospital-RVW30361025.htm,30361025.0,True,2019-11-13 10:29:02.983,Statistical Analyst,"Memphis, TN","Great HR department. Very knowledgeable and supportive immigration team for international applicants. 
Helpful team members, passionate environment and amazing benefits.","Takes a while to get into swing of things, but learning is vast.",5.0,James Downing,"Chair, President and CEO",454.0,99.0,https://media.glassdoor.com/people/sqll/28315/st-jude-children-s-research-hospital-james-downing.png,,,
4.2,4.5,4.6,False,443421,Health Care Services & Hospitals,200059.0,Health Care Services & Hospitals,True,ALSAC/St. Jude Children's Research Hospital,301,4.4,Very Satisfied,88,10012.0,Health Care,4.3,https://media.glassdoor.com/sqll/443421/alsac-st-jude-children-s-research-hospital-squarelogo-1571945748128.png,www.stjude.org,4.1,https://www.glassdoor.com/Reviews/Employee-Review-ALSAC-St-Jude-Children-s-Research-Hospital-RVW30444216.htm,30444216.0,True,2019-11-18 14:13:35.913,Senior Director,"Memphis, TN","-  Fulfilling to support a team doing good in the world.
- Memphis employees get to see the impact on the St. Jude campus firsthand.
- Best health and benefits program of anywhere I've worked.  Seriously.
- The can-do attitude when it comes to trying new ways to raise funds.
- Increasing focus on inclusion of diverse backgrounds and ideas.
- Facilities, HR and IT strive to provide the exceptional work space and tools needed while being conscious of fiscal stewardship.
- CEO willing to push organizational change to the point of discomfort, while demonstrating genuine empathy and support through training.","- With the investment in trying new ways to raise funds and market, the organization is complex and the learning curve as a new-hire is steep.  Worth it!
- Pace of change was too slow my first couple of years here, but that pace has increased.  It's now easier to be a change agent and introduce improvements in how we work and have innovative ideas taken seriously.
- Like any organization, your department leadership has the greatest impact on job satisfaction and experiences vary.  My experiences have been positive in three different departments.",5.0,Richard C. Shadyac Jr.,President and CEO,70.0,95.0,https://media.glassdoor.com/people/sqll/443421/alsac-st-jude-children-s-research-hospital-ceo1531758301716.png,,,
4.0,3.9,4.5,True,31102,Consulting,200028.0,Consulting,True,Slalom,1308,4.3,Very Satisfied,84,10006.0,Business Services,4.2,https://media.glassdoor.com/sqll/31102/slalom-squarelogo-1554737739937.png,www.slalom.com,4.5,https://www.glassdoor.com/Reviews/Employee-Review-Slalom-RVW30363437.htm,30363437.0,True,2019-11-13 12:43:13.03,Marketing,"Seattle, WA",Slalom really depends on its values and keeps them at the focus of their daily business. They have nice offices and are continuing to grow. The interview process is really one of the best processes I had and everyone so far has been just as kind and helpful as day one.,Snacks and drinks are so popular they aren't always well stocked! Not the worst thing in the world. Really have to negotiate a fair salary but they will budge after presenting an offer. It is slightly offensive that you can be told a number during the interview process then be offered a number 10-20k less than discussed.,5.0,Brad Jackson,CEO,815.0,96.0,https://media.glassdoor.com/people/sqll/31102/slalom-consulting-brad-jackson.png,,,
4.8,4.0,5.0,False,2504583,Enterprise Software & Network Solutions,200061.0,Enterprise Software & Network Solutions,False,Slalom Build,6,4.8,Very Satisfied,100,10013.0,Information Technology,4.8,https://media.glassdoor.com/sqll/2504583/slalom-build-squarelogo-1562859433787.png,www.slalombuild.com,5.0,https://www.glassdoor.com/Reviews/Employee-Review-Slalom-Build-RVW30088712.htm,30088712.0,True,2019-10-29 16:54:22.997,Employee,"Houston, TX","Decent pay as a base in line with other major companies, standard benefits, culture is great, stocked fridges. The company really places value on keeping employees happy while at work. Work life balance is supported by reasonable core working hours.","Lack of incentives for signing on leave Slalom behind other major players. They’re going to lose top talent to companies that incentivize sign-on. No offers of stock options, and the bonus structure isn’t great.",5.0,Brad Jackson,CEO,3.0,100.0,,,,
4.0,4.0,5.0,False,1897759,,,,False,Slalom Shop Boats and Yachts,1,5.0,Very Satisfied,100,,,5.0,https://media.glassdoor.com/sqll/1897759/slalom-shop-boats-and-yachts-squarelogo-1528436726717.png,www.slalomshop.com,5.0,https://www.glassdoor.com/Reviews/Employee-Review-Slalom-Shop-Boats-and-Yachts-RVW18253047.htm,18253047.0,False,2017-12-07 18:57:29.303,Guest Service Coordinator,,"Fun environment , not overmanaged.",Office can be slow during winter.,5.0,,,,,,,,
4.0,3.5,0.0,False,343411,"Department, Clothing, & Shoe Stores",200105.0,"Department, Clothing, & Shoe Stores",False,Tommy's,1,4.0,Satisfied,100,10022.0,Retail,3.0,https://media.glassdoor.com/sqll/343411/tommy-s-squarelogo.png,www.gettommys.com,3.0,https://www.glassdoor.com/Reviews/Employee-Review-Tommy-s-RVW629679.htm,629679.0,False,2010-08-29 14:10:20.24,Employee,"Denver, CO","fun place to work.  Great atmosphere.  Would recommend working here to anyone.  Great training, customer service and great work environment.  Great place to work during summer break.","Not many.  Basic starting pay, long hours (til 7pm some nights), can be lots of manual labor.  Still would recommend though.",4.0,Tommy Phillips,Owner,0.0,0.0,,,,
